#                 2
JMG        17.67       1.00   S
PWU        23.46       1.00   S
PWU        13.72       1.00   P
QCH         5.85       1.00   S
QCH         3.05       1.00   P
LUYA       28.14       1.00   S
LUYA       17.33       1.00   P
HZHT       24.50       1.00   P
HZHT       43.74       1.00   S
MIAX       22.25       1.00   P
MIAX       40.18       1.00   S
#             11578
WXT        13.05       1.00   P
WXT        21.45       1.00   S
JMG        18.83       1.00   S
JMG        11.22       1.00   P
PWU        10.76       1.00   S
PWU         6.65       1.00   P
QCH        13.48       1.00   S
QCH         8.10       1.00   P
TSS        69.96       1.00   S
WDT        20.24       1.00   P
WDT        33.33       1.00   S
WSH        74.91       1.00   S
LUYA       46.84       1.00   S
LUYA       28.54       1.00   P
#             11579
WXT         8.81       1.00   P
WXT        14.47       1.00   S
PWU         8.61       1.00   P
PWU        13.97       1.00   S
QCH         5.90       1.00   S
QCH         3.68       1.00   P
TSS        35.76       1.00   P
TSS        60.36       1.00   S
WDT        24.15       1.00   S
WDT        14.50       1.00   P
WSH        37.01       1.00   P
WSH        64.48       1.00   S
JMG        12.08       1.00   P
JMG        20.48       1.00   S
SPA        37.35       1.00   S
SPA        22.42       1.00   P
LUYA       38.53       1.00   S
LUYA       22.69       1.00   P
#             11581
JMG        10.07       1.00   P
JMG        16.89       1.00   S
PWU         7.63       1.00   P
PWU        12.43       1.00   S
QCH         8.21       1.00   S
QCH         5.19       1.00   P
TSS        65.93       1.00   S
WDT        29.26       1.00   S
WXT        11.37       1.00   P
WXT        19.01       1.00   S
SPA        38.66       1.00   S
#             11582
YDT        17.92       1.00   S
YDT        10.67       1.00   P
LED         7.88       1.00   S
LED         4.55       1.00   P
LWS        19.03       1.00   S
LWS        11.23       1.00   P
MIH         3.48       1.00   P
MIH         6.21       1.00   S
QSS        20.70       1.00   S
QSS        12.26       1.00   P
XUH        13.14       1.00   P
XUH        23.01       1.00   S
HUL        11.09       1.00   P
HUL        19.30       1.00   S
#             11585
ZYT        27.69       1.00   P
ZYT        48.32       1.00   S
BYT        31.95       1.00   P
BYT        54.25       1.00   S
GYU        24.76       1.00   P
GYU        41.34       1.00   S
HYU        31.92       1.00   S
HYU        18.53       1.00   P
JYU        54.49       1.00   S
JYU        32.08       1.00   P
NSS        16.95       1.00   S
NSS         9.44       1.00   P
TXN         2.43       1.00   P
TXN         4.86       1.00   S
XJI        22.45       1.00   P
XJI        39.25       1.00   S
XSH        17.24       1.00   P
XSH        29.77       1.00   S
#             11586
GTA        35.29       1.00   P
GTA        61.22       1.00   S
JFS        19.55       1.00   P
JFS        34.86       1.00   S
QTS        13.29       1.00   P
QTS        23.74       1.00   S
DLH        29.67       1.00   P
DLH        50.28       1.00   S
QIL        73.70       1.00   S
QIL        42.24       1.00   P
TIJ        65.85       1.00   S
TIJ        37.80       1.00   P
JYG        18.00       1.00   P
JYG        31.87       1.00   S
SNT        30.89       1.00   P
SNT        52.18       1.00   S
#             11594
BYT        30.99       1.00   S
BYT        18.24       1.00   P
YDT         6.35       1.00   P
YDT        10.72       1.00   S
HUL        15.85       1.00   P
HUL        26.93       1.00   S
LED        14.63       1.00   S
LED         8.24       1.00   P
MIH         7.04       1.00   P
MIH        12.47       1.00   S
LWS        11.81       1.00   P
LWS        20.98       1.00   S
QSS        16.70       1.00   P
QSS        29.10       1.00   S
#             11598
HZHG       21.16       1.00   P
HZHG       35.77       1.00   S
MEIX       11.09       1.00   S
MEIX        6.85       1.00   P
MIAX       47.93       1.00   S
MIAX       28.20       1.00   P
NSHT       27.49       1.00   S
NSHT       15.50       1.00   P
TABT       25.40       1.00   S
TABT       14.59       1.00   P
XAN        10.82       1.00   P
XAN        18.97       1.00   S
XIXI       43.61       1.00   S
XIXI       24.43       1.00   P
#             11604
TSS        48.58       1.00   S
TSS        28.58       1.00   P
WDT         5.21       1.00   P
WDT         8.77       1.00   S
WXT         4.10       1.00   P
WXT         6.87       1.00   S
JMG        33.82       1.00   S
JMG        19.28       1.00   P
PWU        23.54       1.00   S
PWU        14.33       1.00   P
QCH        18.11       1.00   S
QCH        10.78       1.00   P
LUYA       34.29       1.00   S
LUYA       20.48       1.00   P
#             11607
HUL        16.94       1.00   S
HUL        10.13       1.00   P
HUY        19.98       1.00   S
HUY        11.27       1.00   P
LED        13.55       1.00   S
LED         7.86       1.00   P
LJS        13.61       1.00   S
LJS         8.27       1.00   P
LJX        18.03       1.00   S
LJX        10.49       1.00   P
LWS        14.50       1.00   S
LWS         8.55       1.00   P
QSS         9.18       1.00   S
QSS         5.40       1.00   P
#             11608
HZT        66.24       1.00   S
HZT        38.52       1.00   P
LXA        80.60       1.00   S
LXA        45.73       1.00   P
MQT        41.24       1.00   S
MQT        23.31       1.00   P
DAW         4.40       1.00   P
DAW         8.34       1.00   S
DUL        87.50       1.00   S
DUL        49.92       1.00   P
HUL        41.13       1.00   P
HUL        71.03       1.00   S
HUY        75.41       1.00   S
HUY        42.85       1.00   P
LED        49.12       1.00   P
LED        84.70       1.00   S
LJS        67.74       1.00   S
LJS        39.00       1.00   P
LJX        36.04       1.00   P
LJX        62.09       1.00   S
LWS        53.35       1.00   P
LWS        91.33       1.00   S
LYX        51.16       1.00   S
LYX        29.63       1.00   P
MAD        36.76       1.00   P
MAD        62.58       1.00   S
MIH        50.34       1.00   P
MIH        87.64       1.00   S
QSS        72.79       1.00   S
QSS        41.61       1.00   P
TOR        31.30       1.00   P
TOR        54.65       1.00   S
XIH        40.10       1.00   S
XIH        23.45       1.00   P
XIN        45.05       1.00   P
XIN        79.03       1.00   S
XUH        70.65       1.00   S
XUH        41.02       1.00   P
RTA        65.83       1.00   S
RTA        38.66       1.00   P
GTA        83.24       1.00   P
GTA       141.34       1.00   S
LZH        55.14       1.00   P
LZH        95.84       1.00   S
SOA1       55.04       1.00   P
SOA1       61.14       1.00   P
SOA1       98.84       1.00   S
TIS1       87.44       1.00   P
TIS1      147.34       1.00   S
TIS1      125.94       1.00   S
TIS1       71.64       1.00   P
XAN       221.64       1.00   S
XAN       190.14       1.00   S
#             11611
YDT        54.87       1.00   S
YDT        30.02       1.00   P
HUY         3.30       1.00   S
LJS         6.79       1.00   P
LJS        11.55       1.00   S
LJX        25.51       1.00   S
LJX        15.36       1.00   P
LWS        24.48       1.00   S
LWS        15.00       1.00   P
QSS        22.38       1.00   S
QSS        13.57       1.00   P
#             11612
HXT        26.73       1.00   S
HXT        16.37       1.00   P
GYU        19.76       1.00   S
GYU        11.96       1.00   P
HYU         9.62       1.00   P
HYU        15.06       1.00   S
TXN        12.39       1.00   P
TXN        22.18       1.00   S
LOXT       51.63       1.00   S
LOXT       30.93       1.00   P
#             11614
DBT        20.85       1.00   P
DBT        35.62       1.00   S
HZT         4.73       1.00   P
HZT         8.16       1.00   S
LTT        22.80       1.00   S
LTT        12.40       1.00   P
WYT        22.89       1.00   P
WYT        38.28       1.00   S
TOR        22.12       1.00   S
TOR        12.38       1.00   P
XUH        25.80       1.00   S
XUH        14.20       1.00   P
#             11618
HJT        27.30       1.00   S
HJT        15.72       1.00   P
YDT        17.85       1.00   P
YDT        31.35       1.00   S
HUL        17.37       1.00   P
HUL        30.60       1.00   S
LED        16.38       1.00   S
LED         9.06       1.00   P
LJS        26.27       1.00   S
LJS        15.55       1.00   P
LWS         2.78       1.00   S
MEY        13.90       1.00   P
MEY        23.86       1.00   S
QSS        23.80       1.00   S
QSS        13.59       1.00   P
SGT        26.38       1.00   S
MIH        14.99       1.00   P
MIH        27.35       1.00   S
#             11626
JTA        19.49       1.00   S
JTA        11.33       1.00   P
LZH        17.31       1.00   S
LZH         9.66       1.00   P
WYT        28.79       1.00   P
YDT        23.02       1.00   S
YDT        12.44       1.00   P
HYU        21.56       1.00   P
HYU        37.49       1.00   S
#             11630
HJT         6.87       1.00   P
HJT        11.99       1.00   S
HXP        28.52       1.00   S
HXP        16.59       1.00   P
JTA        48.11       1.00   S
JTA        27.50       1.00   P
SDT        28.41       1.00   P
SDT        49.08       1.00   S
SGS        24.49       1.00   P
SGS        41.78       1.00   S
SGT        13.90       1.00   S
SGT         8.17       1.00   P
YDT        35.22       1.00   S
YDT        20.93       1.00   P
LED        17.84       1.00   P
LED        29.24       1.00   S
MEY        11.74       1.00   P
MEY        20.42       1.00   S
#             11637
BYT         1.22       1.00   S
HJT        39.01       1.00   P
JTA        18.85       1.00   S
JTA        10.83       1.00   P
LZH        18.73       1.00   S
LZH        10.44       1.00   P
SGS        31.47       1.00   S
SGS        17.81       1.00   P
SGT        46.31       1.00   S
SGT        26.49       1.00   P
WSH        38.04       1.00   P
YDT        12.10       1.00   P
YDT        22.37       1.00   S
HYU        21.79       1.00   P
HYU        37.81       1.00   S
LED        25.33       1.00   P
LED        44.60       1.00   S
#             11638
SGT        32.60       1.00   S
SGT        19.14       1.00   P
YDT        15.74       1.00   S
YDT         9.07       1.00   P
LED         9.66       1.00   S
LED         5.65       1.00   P
MIH         7.35       1.00   S
MIH         4.29       1.00   P
LWS        10.21       1.00   P
LWS        19.27       1.00   S
QSS        11.29       1.00   P
QSS        23.08       1.00   S
#             11640
WXT        12.76       1.00   P
WXT        21.39       1.00   S
JMG         7.56       1.00   P
JMG        13.17       1.00   S
QCH         4.09       1.00   S
QCH         2.43       1.00   P
LUYA       22.60       1.00   P
LUYA       37.18       1.00   S
MIAX       49.16       1.00   S
MIAX       27.60       1.00   P
XIXI       37.32       1.00   P
XIXI       65.16       1.00   S
#             11642
HZHG        8.69       1.00   P
HZHG       12.90       1.00   S
HZHT       26.89       1.00   S
HZHT       16.07       1.00   P
LIYO       44.10       1.00   S
LIYO       25.71       1.00   P
LOXT       61.77       1.00   S
LOXT       35.53       1.00   P
MEIX       15.71       1.00   P
MEIX       26.42       1.00   S
MIAX       30.86       1.00   S
MIAX       18.48       1.00   P
NSHT       10.61       1.00   S
NSHT        6.38       1.00   P
QLIT       24.50       1.00   P
QLIT       42.13       1.00   S
TABT       29.71       1.00   S
TABT       17.85       1.00   P
XAN        20.30       1.00   P
XAN        35.14       1.00   S
XIXI        8.70       1.00   P
XIXI       13.56       1.00   S
ZOZT       15.41       1.00   P
ZOZT       25.46       1.00   S
#             11652
TSS        16.18       1.00   P
TSS        29.51       1.00   S
WDT        11.79       1.00   P
WDT        20.41       1.00   S
WXT        18.78       1.00   P
WXT        32.65       1.00   S
LUYA       11.95       1.00   S
LUYA        6.96       1.00   P
JMG        39.67       1.00   S
JMG        23.71       1.00   P
MEIX       59.82       1.00   S
MEIX       34.53       1.00   P
MIAX       29.51       1.00   S
MIAX       16.80       1.00   P
MIAX       30.15       1.00   S
TABT       46.02       1.00   S
TABT       26.50       1.00   P
#             11659
HUL         9.96       1.00   P
HUL        17.55       1.00   S
LED         6.96       1.00   P
LED        12.18       1.00   S
LJS         8.07       1.00   P
LJS        14.02       1.00   S
LJX        10.31       1.00   P
LJX        17.88       1.00   S
LWS         8.28       1.00   P
LWS        14.05       1.00   S
QSS         5.17       1.00   P
XIN         5.14       1.00   P
#             11660
GYU         7.90       1.00   P
GYU        14.62       1.00   S
HYU        19.49       1.00   S
HYU        10.95       1.00   P
JYU        17.42       1.00   P
JYU        29.86       1.00   S
TXN        30.42       1.00   S
TXN        17.37       1.00   P
ZHW        47.12       1.00   S
ZHW        27.36       1.00   P
LOXT       26.68       1.00   P
LOXT       46.66       1.00   S
#             11663
LTT        25.22       1.00   P
LTT        43.65       1.00   S
TSS        25.32       1.00   P
TSS        44.87       1.00   S
WDT         8.18       1.00   P
WDT        14.47       1.00   S
WSH        32.23       1.00   S
WSH        18.55       1.00   P
WXT        13.33       1.00   P
WXT        23.35       1.00   S
WYT        25.28       1.00   P
JMG        31.68       1.00   P
JMG        55.08       1.00   S
PWU        24.34       1.00   P
PWU        41.71       1.00   S
QCH        38.30       1.00   S
QCH        22.96       1.00   P
#             11666
BYT        17.28       1.00   S
BYT        10.51       1.00   P
LXA        32.84       1.00   S
LXA        18.98       1.00   P
LZH        14.18       1.00   S
LZH         8.98       1.00   P
SGS        27.89       1.00   P
SGS        47.67       1.00   S
WSH        27.65       1.00   P
WSH        46.95       1.00   S
WYT        19.59       1.00   P
WYT        34.35       1.00   S
YDT        35.25       1.00   S
YDT        21.25       1.00   P
HYU        18.83       1.00   P
HYU        31.39       1.00   S
HUL        55.22       1.00   S
HUL        32.11       1.00   P
XUH        49.72       1.00   S
XUH        28.86       1.00   P
#             11670
HUL        10.58       1.00   P
HUL        18.28       1.00   S
HUY        15.87       1.00   S
HUY         9.76       1.00   P
LED        12.97       1.00   P
LED        22.12       1.00   S
LJS         3.31       1.00   P
LJS         5.50       1.00   S
LJX         6.91       1.00   P
LJX        11.61       1.00   S
LWS        24.19       1.00   S
LWS        14.77       1.00   P
LYX        10.47       1.00   P
LYX        17.52       1.00   S
QSS         6.09       1.00   P
QSS        10.38       1.00   S
XIH        53.91       1.00   S
XIH        31.49       1.00   P
XUH        16.07       1.00   P
XUH        26.73       1.00   S
#             11673
YDT        21.05       1.00   S
YDT        11.54       1.00   P
HUL        17.09       1.00   S
HUL        10.09       1.00   P
LED         7.01       1.00   P
LED        11.97       1.00   S
LJX        16.13       1.00   P
LJX        27.66       1.00   S
LWS        24.15       1.00   S
LWS        14.58       1.00   P
MIH         2.11       1.00   S
MIH         1.20       1.00   P
QSS        21.39       1.00   S
QSS        12.61       1.00   P
#             11674
BYT        24.21       1.00   S
BYT        14.82       1.00   P
HJT        57.43       1.00   S
HJT        33.74       1.00   P
JTA         3.10       1.00   P
JTA         6.44       1.00   S
SGS        11.23       1.00   S
SGS         6.03       1.00   P
SGT        21.55       1.00   P
SGT        36.74       1.00   S
YDT        16.47       1.00   P
YDT        27.96       1.00   S
XJI        55.63       1.00   S
XJI        31.92       1.00   P
LED        49.66       1.00   S
LED        29.52       1.00   P
#             11676
YDT        19.49       1.00   S
YDT        11.38       1.00   P
HUL        17.64       1.00   S
HUL        10.46       1.00   P
LED         7.29       1.00   P
LED        12.53       1.00   S
LJX        16.50       1.00   P
LJX        27.30       1.00   S
LWS        25.17       1.00   S
LWS        14.62       1.00   P
QSS        22.39       1.00   S
QSS        13.01       1.00   P
#             11677
YDT        21.01       1.00   S
YDT        12.63       1.00   P
HUL        16.36       1.00   S
HUL         9.78       1.00   P
LED        11.07       1.00   S
LED         6.45       1.00   P
LJX        15.67       1.00   P
LJX        25.88       1.00   S
LWS        14.03       1.00   P
LWS        24.18       1.00   S
LYX        25.29       1.00   P
LYX        42.84       1.00   S
MIH         1.67       1.00   P
MIH         2.40       1.00   S
QSS        11.88       1.00   P
QSS        20.70       1.00   S
XUH        10.87       1.00   P
XUH        18.52       1.00   S
#             11678
HJT        15.69       1.00   P
HJT        26.96       1.00   S
YDT        31.98       1.00   S
YDT        18.07       1.00   P
HUL        28.63       1.00   S
HUL        17.12       1.00   P
LED        16.74       1.00   S
LED         9.09       1.00   P
LJS        15.29       1.00   P
LJS        26.16       1.00   S
LWS         2.82       1.00   S
LYX        42.49       1.00   S
LYX        24.61       1.00   P
MEY        24.67       1.00   S
MEY        13.60       1.00   P
QSS        13.53       1.00   P
QSS        24.03       1.00   S
XIN         8.78       1.00   P
XIN        15.02       1.00   S
#             11679
MXT        13.53       1.00   P
MXT        24.75       1.00   S
TSS        22.58       1.00   P
TSS        38.86       1.00   S
WDT         8.99       1.00   P
WDT        16.07       1.00   S
WXT        26.56       1.00   S
PWU        44.17       1.00   S
PWU        26.20       1.00   P
QCH        40.91       1.00   S
QCH        23.42       1.00   P
#             11695
WXT        12.27       1.00   P
WXT        20.40       1.00   S
JMG         8.06       1.00   P
JMG        14.23       1.00   S
QCH         4.02       1.00   S
QCH         2.37       1.00   P
WDT        25.68       1.00   S
WDT        14.76       1.00   P
PWU        12.81       1.00   P
LUYA       31.64       1.00   S
LUYA       17.85       1.00   P
MIAX       24.74       1.00   P
MIAX       44.12       1.00   S
#             11696
WXT        23.20       1.00   P
WXT        39.24       1.00   S
JMG        17.71       1.00   P
JMG        30.04       1.00   S
HZHG       35.11       1.00   S
HZHG       20.80       1.00   P
HZHT       22.26       1.00   S
HZHT       13.17       1.00   P
LIYO       69.86       1.00   S
LIYO       38.36       1.00   P
LIYO       66.88       1.00   S
LOXT       66.52       1.00   S
LOXT       37.59       1.00   P
LOXT       64.35       1.00   S
LUYA        7.65       1.00   P
LUYA       12.82       1.00   S
MEIX       33.06       1.00   P
MEIX       56.06       1.00   S
MEIX       34.32       1.00   P
MIAX       11.51       1.00   P
MIAX       19.41       1.00   S
NSHT       60.18       1.00   S
NSHT       35.28       1.00   P
TABT       27.02       1.00   P
TABT       46.38       1.00   S
XAN        80.51       1.00   S
XAN        43.05       1.00   P
XIXI       41.82       1.00   S
XIXI       24.23       1.00   P
TSS        25.74       1.00   P
TSS        43.60       1.00   S
WDT        19.83       1.00   P
WDT        33.74       1.00   S
WSH        35.89       1.00   P
WSH        61.18       1.00   S
PWU        26.59       1.00   P
PWU        47.23       1.00   S
PWU        27.00       1.00   P
QCH        16.20       1.00   P
QCH        27.80       1.00   S
QCH        16.13       1.00   P
QCH        28.02       1.00   S
SPA        68.15       1.00   S
SPA        40.25       1.00   P
SPA        40.47       1.00   P
#             11699
HUY        39.21       1.00   S
HUY        23.69       1.00   P
LED        37.91       1.00   S
LED        22.49       1.00   P
LWS        15.66       1.00   P
LWS        25.91       1.00   S
MEY        17.31       1.00   S
MEY        10.41       1.00   P
HXP        22.79       1.00   S
SGT        12.08       1.00   P
SGT        19.22       1.00   S
ZHY        35.37       1.00   P
ZHY        59.58       1.00   S
#             11701
HJT        28.40       1.00   P
HJT        48.88       1.00   S
JTA         4.63       1.00   P
JTA         8.00       1.00   S
SGS         8.22       1.00   S
SGS         4.63       1.00   P
SGT        29.06       1.00   S
SGT        16.80       1.00   P
YDT        11.99       1.00   P
YDT        20.63       1.00   S
HYU        28.95       1.00   P
HYU        50.89       1.00   S
#             11704
HJT         1.97       1.00   P
HJT         3.37       1.00   S
HXP        16.02       1.00   S
HXP         8.88       1.00   P
SDT        38.99       1.00   S
SDT        22.87       1.00   P
SGS        45.97       1.00   S
SGS        26.28       1.00   P
SGT        18.21       1.00   S
SGT        11.10       1.00   P
MEY        21.75       1.00   S
MEY        12.95       1.00   P
#             11713
WXT        12.77       1.00   P
WXT        21.16       1.00   S
JMG         9.05       1.00   P
JMG        15.29       1.00   S
PWU        23.32       1.00   S
PWU        13.83       1.00   P
QCH         4.97       1.00   S
QCH         3.12       1.00   P
WDT        15.82       1.00   P
WDT        25.49       1.00   S
MIAX       27.06       1.00   P
MIAX       44.89       1.00   S
#             11723
DBT        28.81       1.00   P
DBT        49.00       1.00   S
HZT        55.39       1.00   S
HZT        31.81       1.00   P
LTT        25.72       1.00   P
LTT        43.09       1.00   S
LXA        31.29       1.00   P
LXA        54.91       1.00   S
MXT        15.26       1.00   P
MXT        27.61       1.00   S
TSS        26.40       1.00   S
TSS        14.95       1.00   P
WDT        40.93       1.00   S
WDT        23.91       1.00   P
WSH         2.04       1.00   S
WXT        54.19       1.00   S
WXT        30.91       1.00   P
ZHC        20.33       1.00   P
ZHC        35.16       1.00   S
ZYT        62.11       1.00   S
ZYT        36.46       1.00   P
GYU        30.18       1.00   P
GYU        50.69       1.00   S
HYU        59.37       1.00   S
HYU        34.40       1.00   P
JYU        25.73       1.00   P
JYU        43.45       1.00   S
LUYA       48.68       1.00   S
LUYA       29.13       1.00   P
#             11735
BYT        25.63       1.00   S
BYT        13.85       1.00   P
JTA        14.04       1.00   P
JTA        24.21       1.00   S
LXA        23.50       1.00   P
SGS        25.63       1.00   S
SGS        15.39       1.00   P
YDT         4.14       1.00   S
YDT         2.09       1.00   P
HUL        36.03       1.00   S
HUL        20.79       1.00   P
LED        23.07       1.00   S
LED        13.19       1.00   P
MIH        18.66       1.00   S
MIH        11.39       1.00   P
LWS        15.11       1.00   P
LWS        26.86       1.00   S
#             11741
HJT         3.22       1.00   P
HJT         5.58       1.00   S
HXP        14.69       1.00   S
HXP         7.95       1.00   P
SGS        51.69       1.00   S
SGS        30.22       1.00   P
SGT        14.64       1.00   P
SGT        24.67       1.00   S
MEY        19.99       1.00   S
MEY        11.69       1.00   P
QIL        41.86       1.00   S
QIL        24.45       1.00   P
#             11744
JMG        17.34       1.00   P
JMG        29.99       1.00   S
HZHG       35.26       1.00   S
HZHG       21.09       1.00   P
HZHT       13.04       1.00   P
HZHT       22.73       1.00   S
LUYA        7.74       1.00   P
LUYA       13.06       1.00   S
MEIX       58.57       1.00   S
MEIX       33.81       1.00   P
MIAX       11.75       1.00   P
MIAX       19.56       1.00   S
XIXI       42.01       1.00   S
XIXI       24.37       1.00   P
ZOZT       38.49       1.00   P
ZOZT       66.83       1.00   S
QCH        16.37       1.00   P
QCH        27.29       1.00   S
#             11748
CXT        31.20       1.00   S
CXT        19.24       1.00   P
WDT        22.61       1.00   S
WDT        13.16       1.00   P
WXT        20.91       1.00   S
WXT        11.77       1.00   P
QCH         8.15       1.00   S
QCH         4.48       1.00   P
JMG        18.27       1.00   S
HZHT       44.59       1.00   S
HZHT       25.05       1.00   P
MIAX       41.52       1.00   S
MIAX       24.19       1.00   P
XIXI       34.71       1.00   P
XIXI       62.41       1.00   S
#             11753
HJT        32.48       1.00   S
HJT        18.82       1.00   P
HUL        34.10       1.00   P
HUL        59.83       1.00   S
HUY        28.71       1.00   S
HUY        16.26       1.00   P
LED        49.66       1.00   S
LED        29.63       1.00   P
LJS        22.83       1.00   P
LJS        39.38       1.00   S
LJX        56.05       1.00   S
LJX        31.71       1.00   P
LWS        37.99       1.00   S
LWS        22.63       1.00   P
LYX        53.69       1.00   S
LYX        30.90       1.00   P
MEY        15.53       1.00   S
MEY         8.81       1.00   P
QIL        14.40       1.00   P
QIL        25.68       1.00   S
QSS        49.61       1.00   S
QSS        28.72       1.00   P
TIJ        27.57       1.00   P
TIJ        47.03       1.00   S
TOR        71.06       1.00   S
TOR        40.78       1.00   P
XIH        68.95       1.00   S
XIH        39.97       1.00   P
#             11756
WXT        20.35       1.00   S
WXT        12.90       1.00   P
HSH        31.17       1.00   P
JMG        21.90       1.00   S
JMG        13.27       1.00   P
PWU         6.71       1.00   P
PWU        10.05       1.00   S
QCH        14.36       1.00   S
QCH         8.96       1.00   P
SPA        21.61       1.00   P
LUYA       28.36       1.00   P
MIAX       34.30       1.00   P
LZH        61.52       1.00   P
LZH       106.32       1.00   S
TIS1       42.12       1.00   P
TIS1       70.52       1.00   S
XAN       105.32       1.00   S
XAN       118.52       1.00   S
XAN        60.62       1.00   P
CXT        50.80       1.00   S
CXT        30.53       1.00   P
DBT        42.22       1.00   P
HXT        73.86       1.00   P
JTA        91.35       1.00   P
LTT        49.80       1.00   P
MXT        70.49       1.00   S
MXT        42.61       1.00   P
TSS        41.87       1.00   P
TSS        70.88       1.00   S
WDT        20.23       1.00   P
WDT        34.16       1.00   S
WSH        44.67       1.00   P
WYT        53.05       1.00   P
WYT        88.47       1.00   S
ZYT        62.75       1.00   P
ZYT       109.19       1.00   S
#             11760
WXT        25.90       1.00   S
WXT        16.09       1.00   P
JMG        28.36       1.00   S
JMG        17.43       1.00   P
QCH        14.37       1.00   P
QCH        23.28       1.00   S
SPA        18.73       1.00   P
SPA        30.69       1.00   S
LUYA       33.61       1.00   P
LUYA       57.34       1.00   S
LUYA       34.65       1.00   P
#             11762
WXT        13.47       1.00   P
WXT        22.03       1.00   S
JMG        11.71       1.00   P
JMG        19.77       1.00   S
PWU        27.08       1.00   S
PWU        16.22       1.00   P
QCH         9.70       1.00   S
QCH         5.77       1.00   P
REG        73.33       1.00   S
SPA        50.89       1.00   S
SPA        30.16       1.00   P
LUYA       15.52       1.00   P
LUYA       25.13       1.00   S
MIAX       22.52       1.00   P
HUY       147.85       1.00   S
HUY        83.05       1.00   P
LZH        67.85       1.00   P
LZH       108.05       1.00   S
LZH        60.05       1.00   P
SOA1       49.25       1.00   S
SOA1       30.05       1.00   P
TIS1       31.25       1.00   P
TIS1       52.05       1.00   S
XAN        51.75       1.00   P
XAN       100.05       1.00   S
XAN        58.35       1.00   P
XAN        82.15       1.00   S
CXT        32.43       1.00   S
CXT        19.53       1.00   P
DBT        42.29       1.00   P
DBT        73.22       1.00   S
HCH        67.98       1.00   P
HXT        65.05       1.00   P
HZT        58.21       1.00   P
LTT        45.75       1.00   P
LTT        48.74       1.00   P
LTT        82.35       1.00   S
LXA        57.08       1.00   P
MQT        57.52       1.00   P
MXT        37.90       1.00   P
MXT        66.11       1.00   S
TSS        31.05       1.00   P
TSS        52.01       1.00   S
WDT        14.36       1.00   P
WDT        24.09       1.00   S
WSH        62.58       1.00   S
WSH        36.10       1.00   P
WYT        47.80       1.00   P
WYT        81.71       1.00   S
YDT        70.64       1.00   P
HZHG       55.72       1.00   S
HZHG       30.79       1.00   P
HZHT       23.46       1.00   P
HZHT       41.30       1.00   S
JYAT       54.18       1.00   P
LIYO       79.93       1.00   S
LIYO       46.34       1.00   P
LOXT       77.25       1.00   S
LOXT       42.45       1.00   P
MEIX       76.10       1.00   S
MEIX       41.64       1.00   P
NSHT       79.02       1.00   S
NSHT       43.15       1.00   P
QLIT       49.07       1.00   P
QLIT       83.91       1.00   S
QLIT       53.11       1.00   P
QLIT       91.47       1.00   S
TABT       36.87       1.00   P
TABT       65.66       1.00   S
TABT       62.64       1.00   S
XIXI       58.82       1.00   S
XIXI       34.03       1.00   P
ZOZT       85.04       1.00   S
ZOZT       46.12       1.00   P
#             11767
WXT        11.86       1.00   P
WXT        19.12       1.00   S
JMG        10.32       1.00   P
JMG        17.05       1.00   S
PWU        17.77       1.00   S
PWU        10.76       1.00   P
QCH         4.85       1.00   S
MIAX       28.45       1.00   P
CXT        25.31       1.00   P
CXT        42.30       1.00   S
TSS        61.29       1.00   S
TSS        36.78       1.00   P
WDT        27.35       1.00   S
SPA        42.30       1.00   S
SPA        24.95       1.00   P
#             11771
WXT        12.52       1.00   P
WXT        20.65       1.00   S
JMG         9.18       1.00   P
JMG        15.25       1.00   S
PWU        22.05       1.00   S
PWU        12.94       1.00   P
QCH         4.80       1.00   S
LUYA       32.11       1.00   S
MIAX       25.38       1.00   P
CXT        22.97       1.00   P
CXT        37.82       1.00   S
TSS        57.52       1.00   S
TSS        34.38       1.00   P
WDT        26.03       1.00   S
WDT        16.10       1.00   P
SPA        27.16       1.00   P
SPA        45.72       1.00   S
HZHT       25.98       1.00   P
HZHT       45.58       1.00   S
TABT       40.25       1.00   P
TABT       69.57       1.00   S
XIXI       37.54       1.00   P
XIXI       64.73       1.00   S
#             11772
HJT        41.96       1.00   P
HJT        72.77       1.00   S
JFS        29.26       1.00   S
JFS        16.48       1.00   P
QTS        30.91       1.00   P
QTS        53.82       1.00   S
YJZ        41.87       1.00   S
YJZ        24.14       1.00   P
QIL        42.22       1.00   S
QIL        24.96       1.00   P
#             11774
SGS        41.24       1.00   S
SGS        24.62       1.00   P
YDT        13.76       1.00   S
YDT         7.45       1.00   P
HUL        20.61       1.00   S
HUL        12.58       1.00   P
MIH         5.81       1.00   S
MIH         2.69       1.00   P
XUH        22.19       1.00   S
XUH        12.76       1.00   P
QSS        22.02       1.00   S
#             11778
BYT        19.45       1.00   P
BYT        32.63       1.00   S
HJT        29.47       1.00   P
HJT        50.02       1.00   S
YDT        10.21       1.00   P
YDT        18.09       1.00   S
HUL        17.80       1.00   S
HUL        10.24       1.00   P
LED         6.70       1.00   P
LED        12.11       1.00   S
XUH        18.41       1.00   S
XUH        10.73       1.00   P
#             11784
GYU        15.17       1.00   P
GYU        26.62       1.00   S
TXN        16.76       1.00   P
TXN        28.89       1.00   S
XJI        17.24       1.00   S
XJI        10.27       1.00   P
XSH        21.69       1.00   S
XSH        12.86       1.00   P
TSS        72.32       1.00   S
TSS        42.08       1.00   P
